TCCON,OCO2,Time
389.76,414.5416,313
390.11,415.79907,314
390,414.54114,315
390.3,415.60587,316
390.24,414.77914,317
390.2,415.0928,318
390.01,415.5822,319
389.95,415.72543,320
390.11,416.07114,321
390.49,416.37848,322
390.31,414.85144,323
390.62,416.01755,324
390.25,415.15826,325
